   2.0000 2.7394e+08 5.1736e+07 5.9964e+08 6.4589e+07 5.8503e+08 2.1227e+08 3.6086e+08 2.3219e+08 3.1569e+08
   2.1000 2.5674e+08 5.4984e+07 5.5361e+08 6.6895e+07 5.4006e+08 1.9976e+08 3.3705e+08 2.1910e+08 2.9438e+08
   2.2000 2.3986e+08 5.7403e+07 5.0974e+08 6.8419e+07 4.9721e+08 1.8742e+08 3.1374e+08 2.0597e+08 2.7376e+08
   2.3000 2.2348e+08 5.8978e+07 4.6833e+08 6.9150e+07 4.5680e+08 1.7539e+08 2.9118e+08 1.9298e+08 2.5398e+08
   2.4000 2.0779e+08 5.9688e+07 4.2959e+08 6.9064e+07 4.1902e+08 1.6379e+08 2.6964e+08 1.8034e+08 2.3523e+08
   2.5000 1.9288e+08 5.9603e+07 3.9361e+08 6.8226e+07 3.8393e+08 1.5270e+08 2.4928e+08 1.6818e+08 2.1757e+08
   2.6000 1.7881e+08 5.8821e+07 3.6036e+08 6.6735e+07 3.5152e+08 1.4217e+08 2.3016e+08 1.5657e+08 2.0104e+08
   2.7000 1.6561e+08 5.7488e+07 3.2975e+08 6.4738e+07 3.2168e+08 1.3223e+08 2.1232e+08 1.4558e+08 1.8564e+08
   2.8000 1.5328e+08 5.5779e+07 3.0167e+08 6.2412e+07 2.9432e+08 1.2289e+08 1.9574e+08 1.3522e+08 1.7134e+08
   2.9000 1.4180e+08 5.3975e+07 2.7597e+08 6.0053e+07 2.6926e+08 1.1414e+08 1.8038e+08 1.2550e+08 1.5810e+08
   3.0000 1.3114e+08 5.2063e+07 2.5249e+08 5.7637e+07 2.4638e+08 1.0597e+08 1.6620e+08 1.1642e+08 1.4586e+08
